id_zona,nombre_zona,tipo_zona,prioridad,punto_recoleccion,tipo_punto,fecha,residuos_kg,clima,evento,dia_semana,es_fin_semana,patente_camion,capacidad_kg,consumo_km_l,tipo_combustible,estado_operativo,gps_id,nombre_operador,cedula_operador,especialidad_operador,personal,nombre_punto_disp,tipo_punto_disp,latitud_punto_disp,longitud_punto_disp,capacidad_diaria_ton
1,Sector Sur Iquique,residencial,1,Calcopirita,contenedor,2025-09-03,99,mayormente soleado,festivo,Miércoles,0,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre3,cedula3,especialidad1,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Calcopirita,contenedor,2025-09-04,143,nublado,ninguno,Jueves,0,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre7,cedula7,especialidad2,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Calcopirita,contenedor,2025-09-05,138,nublado,ninguno,Viernes,0,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre6,cedula6,especialidad2,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Calcopirita,contenedor,2025-09-06,60,mayormente soleado,ninguno,Sábado,1,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre3,cedula3,especialidad1,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Calcopirita,contenedor,2025-09-07,97,mayormente soleado,ninguno,Domingo,1,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre8,cedula8,especialidad3,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Calcopirita,contenedor,2025-09-08,121,mayormente soleado,festivo,Lunes,0,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre1,cedula1,especialidad2,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Calcopirita,contenedor,2025-09-09,151,nublado,feria_local,Martes,0,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre5,cedula5,especialidad3,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Calcopirita,contenedor,2025-09-10,139,mayormente soleado,ninguno,Miércoles,0,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre6,cedula6,especialidad2,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Calcopirita,contenedor,2025-09-11,207,mayormente soleado,feria_local,Jueves,0,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre1,cedula1,especialidad2,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Calcopirita,contenedor,2025-09-12,85,nublado,ninguno,Viernes,0,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre4,cedula4,especialidad3,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Calcopirita,contenedor,2025-09-13,113,mayormente soleado,ninguno,Sábado,1,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre8,cedula8,especialidad3,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Calcopirita,contenedor,2025-09-14,146,soleado,ninguno,Domingo,1,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre6,cedula6,especialidad2,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Calcopirita,contenedor,2025-09-15,186,soleado,feria_local,Lunes,0,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre3,cedula3,especialidad1,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Calcopirita,contenedor,2025-09-16,133,mayormente soleado,festivo,Martes,0,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre1,cedula1,especialidad2,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Calcopirita,contenedor,2025-09-17,104,nublado,ninguno,Miércoles,0,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre1,cedula1,especialidad2,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Calcopirita,contenedor,2025-09-18,124,soleado,ninguno,Jueves,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre4,cedula4,especialidad3,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Calcopirita,contenedor,2025-09-19,80,soleado,ninguno,Viernes,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre8,cedula8,especialidad3,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Calcopirita,contenedor,2025-09-20,54,soleado,ninguno,Sábado,1,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre6,cedula6,especialidad2,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Calcopirita,contenedor,2025-09-21,166,soleado,festivo,Domingo,1,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre2,cedula2,especialidad3,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Calcopirita,contenedor,2025-09-22,120,mayormente soleado,ninguno,Lunes,0,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre4,cedula4,especialidad3,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Calcopirita,contenedor,2025-09-23,124,soleado,festivo,Martes,0,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre1,cedula1,especialidad2,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Calcopirita,contenedor,2025-09-24,92,mayormente soleado,ninguno,Miércoles,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre6,cedula6,especialidad2,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Calcopirita,contenedor,2025-09-25,90,nublado,ninguno,Jueves,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre5,cedula5,especialidad3,3,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Calcopirita,contenedor,2025-09-26,165,soleado,feria_local,Viernes,0,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre1,cedula1,especialidad2,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Calcopirita,contenedor,2025-09-27,86,soleado,feria_local,Sábado,1,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre1,cedula1,especialidad2,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Calcopirita,contenedor,2025-09-28,141,mayormente soleado,feria_local,Domingo,1,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre8,cedula8,especialidad3,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Calcopirita,contenedor,2025-09-29,126,soleado,ninguno,Lunes,0,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre5,cedula5,especialidad3,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Calcopirita,contenedor,2025-09-30,159,soleado,feria_local,Martes,0,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre5,cedula5,especialidad3,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Crisocola,contenedor,2025-09-01,67,nublado,ninguno,Lunes,0,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre5,cedula5,especialidad3,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Crisocola,contenedor,2025-09-02,159,nublado,feria_local,Martes,0,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre5,cedula5,especialidad3,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Crisocola,contenedor,2025-09-03,69,mayormente soleado,ninguno,Miércoles,0,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre2,cedula2,especialidad3,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Crisocola,contenedor,2025-09-04,73,nublado,ninguno,Jueves,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre4,cedula4,especialidad3,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Crisocola,contenedor,2025-09-05,137,mayormente soleado,ninguno,Viernes,0,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre1,cedula1,especialidad2,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Crisocola,contenedor,2025-09-06,118,nublado,ninguno,Sábado,1,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre1,cedula1,especialidad2,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Crisocola,contenedor,2025-09-07,131,nublado,ninguno,Domingo,1,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre1,cedula1,especialidad2,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Crisocola,contenedor,2025-09-08,133,soleado,ninguno,Lunes,0,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre4,cedula4,especialidad3,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Crisocola,contenedor,2025-09-09,103,mayormente soleado,ninguno,Martes,0,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre5,cedula5,especialidad3,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Crisocola,contenedor,2025-09-10,92,soleado,ninguno,Miércoles,0,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre4,cedula4,especialidad3,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Crisocola,contenedor,2025-09-11,53,soleado,ninguno,Jueves,0,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre5,cedula5,especialidad3,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Crisocola,contenedor,2025-09-12,117,mayormente soleado,ninguno,Viernes,0,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre4,cedula4,especialidad3,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Crisocola,contenedor,2025-09-13,68,nublado,ninguno,Sábado,1,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre1,cedula1,especialidad2,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Crisocola,contenedor,2025-09-14,86,nublado,ninguno,Domingo,1,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre7,cedula7,especialidad2,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Crisocola,contenedor,2025-09-15,67,mayormente soleado,ninguno,Lunes,0,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre2,cedula2,especialidad3,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Crisocola,contenedor,2025-09-16,105,soleado,feria_local,Martes,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre1,cedula1,especialidad2,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Crisocola,contenedor,2025-09-17,106,mayormente soleado,ninguno,Miércoles,0,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre7,cedula7,especialidad2,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Crisocola,contenedor,2025-09-18,61,soleado,ninguno,Jueves,0,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre3,cedula3,especialidad1,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Crisocola,contenedor,2025-09-19,60,soleado,ninguno,Viernes,0,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre7,cedula7,especialidad2,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Crisocola,contenedor,2025-09-20,84,mayormente soleado,ninguno,Sábado,1,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre1,cedula1,especialidad2,3,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Crisocola,contenedor,2025-09-21,92,nublado,ninguno,Domingo,1,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre5,cedula5,especialidad3,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Crisocola,contenedor,2025-09-22,89,mayormente soleado,feria_local,Lunes,0,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre1,cedula1,especialidad2,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Crisocola,contenedor,2025-09-23,81,soleado,ninguno,Martes,0,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre1,cedula1,especialidad2,3,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Crisocola,contenedor,2025-09-24,88,soleado,festivo,Miércoles,0,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre7,cedula7,especialidad2,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Crisocola,contenedor,2025-09-25,118,soleado,ninguno,Jueves,0,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre3,cedula3,especialidad1,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Crisocola,contenedor,2025-09-26,77,mayormente soleado,ninguno,Viernes,0,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre6,cedula6,especialidad2,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Crisocola,contenedor,2025-09-27,113,soleado,ninguno,Sábado,1,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre5,cedula5,especialidad3,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Crisocola,contenedor,2025-09-28,112,soleado,ninguno,Domingo,1,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre5,cedula5,especialidad3,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Crisocola,contenedor,2025-09-29,134,mayormente soleado,ninguno,Lunes,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre3,cedula3,especialidad1,3,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Crisocola,contenedor,2025-09-30,136,mayormente soleado,festivo,Martes,0,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre7,cedula7,especialidad2,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Sulfuros,contenedor,2025-09-01,73,mayormente soleado,ninguno,Lunes,0,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre7,cedula7,especialidad2,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Sulfuros,contenedor,2025-09-02,82,mayormente soleado,ninguno,Martes,0,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre1,cedula1,especialidad2,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Sulfuros,contenedor,2025-09-03,81,mayormente soleado,feria_local,Miércoles,0,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre1,cedula1,especialidad2,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Sulfuros,contenedor,2025-09-04,134,soleado,feria_local,Jueves,0,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre5,cedula5,especialidad3,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Sulfuros,contenedor,2025-09-05,122,nublado,festivo,Viernes,0,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre4,cedula4,especialidad3,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Sulfuros,contenedor,2025-09-06,122,soleado,ninguno,Sábado,1,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre3,cedula3,especialidad1,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Sulfuros,contenedor,2025-09-07,120,nublado,ninguno,Domingo,1,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre5,cedula5,especialidad3,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Sulfuros,contenedor,2025-09-08,154,nublado,ninguno,Lunes,0,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre8,cedula8,especialidad3,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Sulfuros,contenedor,2025-09-09,77,soleado,ninguno,Martes,0,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre1,cedula1,especialidad2,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Sulfuros,contenedor,2025-09-10,169,mayormente soleado,festivo,Miércoles,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre3,cedula3,especialidad1,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Sulfuros,contenedor,2025-09-11,131,mayormente soleado,feria_local,Jueves,0,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre5,cedula5,especialidad3,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Sulfuros,contenedor,2025-09-12,106,soleado,ninguno,Viernes,0,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre7,cedula7,especialidad2,3,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Sulfuros,contenedor,2025-09-13,147,soleado,ninguno,Sábado,1,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre5,cedula5,especialidad3,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Sulfuros,contenedor,2025-09-14,95,nublado,ninguno,Domingo,1,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre1,cedula1,especialidad2,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Sulfuros,contenedor,2025-09-15,69,mayormente soleado,ninguno,Lunes,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre1,cedula1,especialidad2,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Sulfuros,contenedor,2025-09-16,87,mayormente soleado,ninguno,Martes,0,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre2,cedula2,especialidad3,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Sulfuros,contenedor,2025-09-17,66,soleado,ninguno,Miércoles,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre7,cedula7,especialidad2,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Sulfuros,contenedor,2025-09-18,55,mayormente soleado,ninguno,Jueves,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre5,cedula5,especialidad3,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Sulfuros,contenedor,2025-09-19,144,nublado,ninguno,Viernes,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre2,cedula2,especialidad3,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Sulfuros,contenedor,2025-09-20,87,soleado,ninguno,Sábado,1,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre5,cedula5,especialidad3,3,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Sulfuros,contenedor,2025-09-21,68,soleado,ninguno,Domingo,1,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre3,cedula3,especialidad1,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Sulfuros,contenedor,2025-09-22,178,mayormente soleado,feria_local,Lunes,0,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre3,cedula3,especialidad1,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Sulfuros,contenedor,2025-09-23,52,nublado,ninguno,Martes,0,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre7,cedula7,especialidad2,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Sulfuros,contenedor,2025-09-24,81,mayormente soleado,ninguno,Miércoles,0,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre5,cedula5,especialidad3,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Sulfuros,contenedor,2025-09-25,68,soleado,ninguno,Jueves,0,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre6,cedula6,especialidad2,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Sulfuros,contenedor,2025-09-26,65,soleado,ninguno,Viernes,0,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre8,cedula8,especialidad3,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Sulfuros,contenedor,2025-09-27,113,nublado,ninguno,Sábado,1,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre8,cedula8,especialidad3,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Sulfuros,contenedor,2025-09-28,138,soleado,feria_local,Domingo,1,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre8,cedula8,especialidad3,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Sulfuros,contenedor,2025-09-29,219,mayormente soleado,feria_local,Lunes,0,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre6,cedula6,especialidad2,3,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Sulfuros,contenedor,2025-09-30,66,soleado,ninguno,Martes,0,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre5,cedula5,especialidad3,3,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Cuarzo,contenedor,2025-09-01,82,nublado,ninguno,Lunes,0,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre6,cedula6,especialidad2,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Cuarzo,contenedor,2025-09-02,107,mayormente soleado,ninguno,Martes,0,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre8,cedula8,especialidad3,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Cuarzo,contenedor,2025-09-03,146,mayormente soleado,ninguno,Miércoles,0,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre3,cedula3,especialidad1,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Cuarzo,contenedor,2025-09-04,98,soleado,ninguno,Jueves,0,VJ-UA-62,5000,5.1,diesel,mantenimiento,GPS005,Nombre7,cedula7,especialidad2,2,Punto Reciclaje Av. Cinco,reciclaje,-20.252,-70.148,15.0
1,Sector Sur Iquique,residencial,1,Cuarzo,contenedor,2025-09-05,53,soleado,ninguno,Viernes,0,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre8,cedula8,especialidad3,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Cuarzo,contenedor,2025-09-06,117,soleado,ninguno,Sábado,1,CM-QK-46,3500,4.9,diesel,activo,GPS002,Nombre7,cedula7,especialidad2,2,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Cuarzo,contenedor,2025-09-07,132,soleado,ninguno,Domingo,1,IG-PD-82,5000,4.5,diesel,mantenimiento,GPS001,Nombre5,cedula5,especialidad3,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
1,Sector Sur Iquique,residencial,1,Cuarzo,contenedor,2025-09-08,140,mayormente soleado,ninguno,Lunes,0,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre5,cedula5,especialidad3,3,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Cuarzo,contenedor,2025-09-09,98,mayormente soleado,feria_local,Martes,0,MC-TX-47,3500,5.1,diesel,activo,GPS003,Nombre5,cedula5,especialidad3,3,Vertedero Municipal,vertedero,-20.28,-70.12,100.0
1,Sector Sur Iquique,residencial,1,Cuarzo,contenedor,2025-09-10,52,soleado,ninguno,Miércoles,0,PZ-EE-47,5000,4.2,diesel,mantenimiento,GPS004,Nombre5,cedula5,especialidad3,2,Centro de Acopio Sur Iquique,acopio_central,-20.25,-70.15,50.0
